"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 27, 2015","20,985.60","20,767.35","21,019.75","20,750.80","36.49M","1.16"
"Jan 23, 2015","20,744.20","20,801.10","20,896.65","20,686.65","23.57M","0.36"
"Jan 22, 2015","20,670.80","20,696.50","20,980.70","20,574.15","34.33M","-0.01"
"Jan 21, 2015","20,673.90","21,176.30","21,176.30","20,524.45","38.52M","-1.98"
"Jan 20, 2015","21,091.15","20,749.10","21,128.45","20,644.55","20.30M","1.75"
"Jan 19, 2015","20,728.40","21,009.60","21,009.60","20,678.80","19.17M","-1.15"
"Jan 16, 2015","20,969.60","20,837.15","21,000.00","20,709.20","15.10M","0.96"
"Jan 15, 2015","20,770.00","20,733.10","20,837.65","20,545.75","21.66M","1.54"
"Jan 14, 2015","20,455.80","20,628.45","20,628.45","20,202.50","27.65M","-0.71"
"Jan 13, 2015","20,603.00","20,563.45","20,702.75","20,464.80","23.63M","0.42"
"Jan 12, 2015","20,517.80","20,332.60","20,558.75","20,318.20","19.21M","1.14"
"Jan 09, 2015","20,286.65","20,295.10","20,413.20","20,088.30","43.73M","0.21"
"Jan 08, 2015","20,244.15","19,947.85","20,284.70","19,947.85","15.35M","2.03"
"Jan 07, 2015","19,841.10","19,784.05","20,069.25","19,748.80","19.26M","-0.11"
"Jan 06, 2015","19,863.35","20,169.70","20,169.70","19,817.90","17.73M","-1.59"
"Jan 05, 2015","20,184.85","20,176.25","20,286.75","20,138.75","10.14M","0.21"
"Jan 02, 2015","20,142.65","20,065.80","20,213.20","20,065.80","9.84M","0.42"
"Jan 01, 2015","20,057.60","20,085.95","20,131.50","20,018.10","3.63M","-0.34"
"Dec 31, 2014","20,126.20","20,083.65","20,142.80","20,066.70","6.87M","0.36"
"Dec 30, 2014","20,053.55","20,107.65","20,170.65","20,007.05","5.11M","-0.17"
"Dec 29, 2014","20,087.00","19,943.75","20,145.35","19,943.75","5.62M","0.67"
"Dec 26, 2014","19,953.45","20,129.75","20,145.30","19,873.15","4.84M","-0.68"
"Dec 24, 2014","20,090.70","20,301.25","20,401.75","19,981.25","30.29M","-1.05"
"Dec 23, 2014","20,303.85","20,272.50","20,415.85","20,222.50","12.24M","0.21"
"Dec 22, 2014","20,262.15","19,994.15","20,399.00","19,990.85","16.62M","1.52"
"Dec 19, 2014","19,958.20","20,271.25","20,279.20","19,896.80","11.86M","-1.12"
"Dec 18, 2014","20,184.40","20,236.30","20,251.95","19,767.60","16.54M","1.16"
"Dec 17, 2014","19,953.50","20,077.95","20,339.60","19,817.45","20.94M","-1.34"
"Dec 16, 2014","20,225.35","20,723.60","20,730.80","20,158.15","16.18M","-3.07"
"Dec 15, 2014","20,865.30","21,000.40","21,172.15","20,829.10","11.39M","-0.94"
"Dec 12, 2014","21,063.80","21,092.35","21,292.90","21,009.70","34.31M","-0.12"
"Dec 11, 2014","21,088.80","21,128.20","21,210.95","20,978.95","15.30M","-0.23"
"Dec 10, 2014","21,136.55","21,226.95","21,226.95","20,943.20","15.87M","-0.21"
"Dec 09, 2014","21,181.15","21,389.40","21,437.35","21,086.95","23.60M","-0.91"
"Dec 08, 2014","21,375.10","21,289.25","21,526.25","21,266.95","17.41M","0.71"
"Dec 05, 2014","21,223.80","20,964.85","21,250.55","20,964.85","31.04M","1.13"
"Dec 04, 2014","20,987.15","20,618.40","21,014.90","20,618.40","29.06M","3.35"
"Dec 03, 2014","20,305.90","20,327.60","20,360.55","20,043.70","24.67M","0.02"
"Dec 02, 2014","20,301.00","20,226.00","20,325.80","20,209.05","27.21M","0.42"
"Dec 01, 2014","20,216.60","19,993.10","20,302.65","19,993.10","20.81M","0.94"
"Nov 28, 2014","20,027.45","20,029.05","20,205.95","19,962.75","37.91M","0.17"
"Nov 27, 2014","19,993.10","19,917.45","20,070.20","19,742.10","60.13M","0.18"
"Nov 26, 2014","19,957.20","19,786.25","20,044.90","19,767.35","20.15M","1.30"
"Nov 25, 2014","19,701.90","20,268.25","20,398.30","19,424.95","27.31M","-2.90"
"Nov 24, 2014","20,289.45","20,181.10","20,303.70","20,181.10","11.73M","-0.08"
"Nov 21, 2014","20,304.85","20,171.50","20,319.10","20,139.40","9.89M","0.65"
"Nov 20, 2014","20,173.45","20,140.95","20,212.55","20,087.40","10.05M","0.33"
"Nov 19, 2014","20,106.95","20,155.55","20,469.00","20,061.00","17.00M","-0.24"
"Nov 18, 2014","20,155.40","20,141.95","20,246.40","20,068.75","12.00M","-0.12"
"Nov 17, 2014","20,179.45","20,145.60","20,220.85","19,978.85","17.66M","0.21"
"Nov 14, 2014","20,136.40","20,121.40","20,214.60","20,070.65","18.98M","0.08"
"Nov 13, 2014","20,119.85","20,190.50","20,190.50","20,031.90","17.15M","-0.07"
"Nov 12, 2014","20,133.55","19,931.00","20,157.60","19,931.00","14.88M","1.08"
"Nov 11, 2014","19,918.25","20,085.50","20,148.80","19,841.10","22.06M","-0.97"
"Nov 10, 2014","20,113.50","19,527.50","20,141.35","19,527.40","25.45M","3.09"
"Nov 07, 2014","19,511.35","19,518.55","19,615.75","19,387.10","21.39M","-0.13"
"Nov 05, 2014","19,536.15","19,406.80","19,580.60","19,406.80","18.98M","0.63"
"Nov 03, 2014","19,413.65","19,450.70","19,476.30","19,308.65","22.17M","0.10"
"Oct 31, 2014","19,393.90","19,372.70","19,517.65","19,274.75","26.37M","0.46"
"Oct 30, 2014","19,305.15","19,152.25","19,396.25","19,109.65","28.96M","0.55"
"Oct 29, 2014","19,199.60","19,089.50","19,218.20","19,004.00","17.55M","1.22"
"Oct 28, 2014","18,967.40","18,984.05","18,997.70","18,893.90","14.98M","-0.01"
"Oct 27, 2014","18,968.60","19,290.45","19,290.45","18,927.10","28.18M","-1.33"
"Oct 23, 2014","19,225.05","19,183.45","19,245.60","19,172.45","3.97M","0.54"
"Oct 22, 2014","19,120.90","19,184.70","19,221.45","19,080.25","19.45M","0.03"
"Oct 21, 2014","19,114.90","19,047.85","19,159.60","18,934.25","16.74M","0.42"
"Oct 20, 2014","19,034.10","19,109.40","19,224.05","18,996.10","18.14M","0.13"
"Oct 17, 2014","19,008.70","18,934.15","19,227.75","18,926.55","39.91M","0.36"
"Oct 16, 2014","18,941.10","18,760.60","19,127.05","18,720.95","16.31M","0.38"
"Oct 14, 2014","18,869.60","18,947.80","19,010.10","18,745.35","10.76M","-0.38"
"Oct 13, 2014","18,942.40","19,046.55","19,046.75","18,829.55","8.56M","-0.74"
"Oct 10, 2014","19,083.70","19,544.75","19,574.00","19,058.60","9.24M","-2.74"
"Oct 09, 2014","19,621.75","19,587.00","19,710.40","19,540.75","10.08M","0.18"
"Oct 08, 2014","19,586.95","19,531.25","19,712.05","19,530.40","11.17M","0.23"
"Oct 07, 2014","19,542.25","19,577.55","19,688.85","19,385.85","12.88M","-0.45"
"Oct 01, 2014","19,630.30","19,853.00","19,858.40","19,604.50","7.29M","-1.24"
"Sep 30, 2014","19,876.05","19,626.65","19,961.65","19,591.70","14.84M","0.90"
"Sep 29, 2014","19,699.70","19,850.15","19,901.55","19,636.75","7.60M","-1.04"
"Sep 26, 2014","19,906.55","19,974.65","20,056.60","19,800.90","13.65M","-0.88"
"Sep 25, 2014","20,083.75","20,217.55","20,277.50","19,978.65","20.77M","-0.52"
"Sep 24, 2014","20,188.55","19,839.85","20,231.45","19,839.85","19.58M","1.81"
"Sep 23, 2014","19,830.05","19,892.25","20,046.80","19,779.05","22.00M","-0.38"
"Sep 22, 2014","19,904.85","19,477.05","19,938.60","19,400.20","24.61M","2.05"
"Sep 19, 2014","19,505.90","19,554.75","19,567.95","19,369.25","36.74M","-0.30"
"Sep 18, 2014","19,565.05","19,429.30","19,586.65","19,387.65","16.82M","0.66"
"Sep 17, 2014","19,436.75","19,416.85","19,533.70","19,367.60","20.15M","0.37"
"Sep 16, 2014","19,365.70","19,348.15","19,468.55","19,308.15","20.97M","0.02"
"Sep 15, 2014","19,362.20","19,450.75","19,452.10","19,286.40","19.12M","-0.57"
"Sep 12, 2014","19,472.50","19,316.25","19,557.15","19,314.70","21.96M","0.73"
"Sep 11, 2014","19,330.50","19,244.50","19,388.00","19,244.50","24.25M","0.49"
"Sep 10, 2014","19,236.75","19,478.10","19,478.10","19,222.75","17.49M","-1.56"
"Sep 09, 2014","19,541.70","19,269.85","19,606.40","19,269.85","16.39M","0.90"
"Sep 08, 2014","19,366.85","19,250.35","19,382.85","19,191.25","18.92M","1.07"
"Sep 05, 2014","19,161.20","19,207.10","19,254.80","19,104.75","21.31M","-0.23"
"Sep 04, 2014","19,205.95","19,166.75","19,313.45","19,133.05","23.04M","0.18"
"Sep 03, 2014","19,171.05","19,327.60","19,347.70","19,154.20","19.79M","-0.67"
"Sep 02, 2014","19,301.30","19,177.80","19,341.00","19,113.85","16.51M","0.67"
"Sep 01, 2014","19,172.90","19,399.25","19,411.70","19,150.25","14.44M","-0.70"
"Aug 28, 2014","19,308.60","19,192.55","19,353.65","19,158.60","43.40M","0.60"
"Aug 27, 2014","19,192.80","19,170.40","19,291.45","19,124.65","17.41M","0.43"
"Aug 26, 2014","19,110.70","18,932.15","19,136.55","18,926.25","15.30M","1.14"
"Aug 25, 2014","18,895.25","18,801.30","18,932.60","18,686.20","14.92M","1.10"
"Aug 22, 2014","18,689.50","18,835.10","18,873.40","18,627.55","16.18M","-0.70"
"Aug 21, 2014","18,821.25","18,748.65","18,919.60","18,748.65","13.79M","0.29"
"Aug 20, 2014","18,767.40","18,999.05","18,999.05","18,734.05","16.21M","-0.73"
"Aug 19, 2014","18,904.55","18,889.20","19,038.10","18,866.45","16.91M","0.10"
"Aug 18, 2014","18,886.55","18,934.35","18,968.10","18,712.70","13.72M","-0.45"
"Aug 14, 2014","18,972.70","18,934.50","19,136.95","18,891.10","16.26M","0.27"
"Aug 13, 2014","18,922.45","18,598.20","18,951.25","18,563.55","16.83M","2.19"
"Aug 12, 2014","18,516.35","18,604.45","18,604.45","18,361.25","10.61M","0.08"
"Aug 11, 2014","18,500.95","18,620.55","18,683.65","18,457.80","12.22M","-0.18"
"Aug 08, 2014","18,534.60","18,450.70","18,568.25","18,386.60","10.04M","0.07"
"Aug 07, 2014","18,522.10","18,576.75","18,696.15","18,460.45","9.89M","-0.22"
"Aug 06, 2014","18,563.15","18,773.40","18,913.15","18,507.20","15.16M","-1.49"
"Aug 05, 2014","18,843.10","18,816.20","18,864.95","18,577.40","9.50M","0.34"
"Aug 04, 2014","18,779.45","18,721.05","18,802.80","18,619.10","11.05M","1.15"
"Aug 01, 2014","18,565.30","18,724.50","18,860.30","18,521.20","14.20M","-1.14"
"Jul 31, 2014","18,778.75","18,828.50","18,923.95","18,707.75","20.65M","-0.54"
"Jul 30, 2014","18,879.85","18,896.25","19,014.65","18,812.00","20.79M","0.39"
"Jul 28, 2014","18,805.60","18,652.05","18,847.00","18,549.10","16.51M","0.34"
"Jul 25, 2014","18,741.80","18,625.90","18,768.90","18,520.85","14.80M","0.71"
"Jul 24, 2014","18,609.50","18,498.35","18,633.10","18,451.00","12.68M","0.68"
"Jul 23, 2014","18,483.15","18,493.40","18,547.30","18,357.05","13.41M","0.17"
"Jul 22, 2014","18,450.90","18,344.75","18,484.25","18,333.85","13.40M","0.75"
"Jul 21, 2014","18,313.10","18,151.85","18,329.80","18,133.80","12.83M","1.12"
"Jul 18, 2014","18,109.45","18,085.75","18,207.45","18,040.00","14.09M","-0.18"
"Jul 17, 2014","18,142.10","18,046.80","18,176.45","18,039.45","11.37M","0.39"
"Jul 16, 2014","18,071.75","17,980.10","18,101.60","17,939.10","12.85M","0.47"
"Jul 15, 2014","17,987.85","18,051.80","18,154.50","17,958.65","11.98M","-0.14"
"Jul 14, 2014","18,012.30","18,160.50","18,204.30","17,941.25","12.68M","-0.49"
"Jul 11, 2014","18,100.25","18,082.35","18,306.05","18,029.15","19.61M","0.56"
"Jul 10, 2014","18,000.20","17,921.35","18,212.55","17,773.85","37.32M","0.22"
"Jul 09, 2014","17,961.05","17,849.35","18,043.75","17,808.60","26.91M","0.80"
"Jul 08, 2014","17,818.35","17,883.60","17,996.45","17,712.55","20.68M","-0.43"
"Jul 07, 2014","17,894.90","17,869.30","17,931.70","17,724.60","19.20M","0.27"
"Jul 04, 2014","17,846.45","17,806.00","17,928.00","17,716.85","16.01M","0.46"
"Jul 03, 2014","17,765.55","17,740.80","17,823.30","17,720.00","18.63M","0.26"
"Jul 02, 2014","17,719.80","17,569.60","17,748.65","17,529.75","16.54M","1.29"
"Jul 01, 2014","17,494.90","17,517.55","17,517.55","17,407.20","19.43M","0.35"
"Jun 30, 2014","17,434.00","17,305.15","17,464.55","17,305.15","26.22M","0.95"
"Jun 27, 2014","17,270.15","17,204.70","17,321.90","17,161.25","19.42M","0.42"
"Jun 26, 2014","17,197.70","17,232.65","17,311.45","17,118.30","20.30M","-0.36"
"Jun 25, 2014","17,259.25","17,254.65","17,292.05","17,178.00","17.80M","-0.25"
"Jun 24, 2014","17,302.90","17,103.45","17,398.75","17,103.45","21.61M","1.10"
"Jun 23, 2014","17,114.10","17,824.80","17,824.80","17,029.15","34.20M","-3.94"
"Jun 20, 2014","17,815.40","17,811.50","17,860.50","17,751.10","13.09M","-0.10"
"Jun 19, 2014","17,833.40","17,833.35","17,870.10","17,763.75","13.41M","0.38"
"Jun 18, 2014","17,766.20","17,900.20","17,920.30","17,718.05","13.82M","-0.78"
"Jun 17, 2014","17,906.20","17,931.20","17,985.70","17,859.10","13.14M","-0.29"
"Jun 16, 2014","17,957.70","17,929.05","17,979.90","17,862.80","17.85M","0.56"
"Jun 13, 2014","17,857.75","18,053.50","18,053.50","17,812.10","24.26M","-0.53"
"Jun 12, 2014","17,952.50","17,913.50","17,972.40","17,817.20","16.98M","0.44"
"Jun 11, 2014","17,873.35","18,110.05","18,110.05","17,759.10","26.43M","-0.97"
"Jun 10, 2014","18,048.65","18,050.20","18,077.70","17,870.95","23.85M","0.21"
"Jun 09, 2014","18,010.10","18,098.25","18,139.30","17,955.45","23.98M","-0.13"
"Jun 06, 2014","18,034.25","17,887.40","18,076.25","17,849.35","37.37M","1.32"
"Jun 05, 2014","17,799.60","17,553.95","17,866.20","17,437.90","24.73M","1.44"
"Jun 04, 2014","17,547.10","17,580.30","17,634.25","17,451.95","21.32M","-0.31"
"Jun 03, 2014","17,600.80","17,600.95","17,686.00","17,502.50","15.61M","-0.50"
"Jun 02, 2014","17,689.20","17,872.00","17,882.80","17,617.60","16.36M","-0.80"
"May 30, 2014","17,831.60","17,699.10","17,903.50","17,628.15","35.28M","1.19"
"May 29, 2014","17,621.70","17,759.90","17,759.90","17,554.60","23.64M","-0.43"
"May 28, 2014","17,698.55","17,750.30","17,759.40","17,633.65","11.72M","-0.09"
"May 27, 2014","17,713.90","17,748.30","17,808.70","17,661.70","13.80M","-0.13"
"May 26, 2014","17,736.90","17,879.95","17,905.80","17,639.30","23.80M","-0.13"
"May 23, 2014","17,760.60","17,941.65","17,974.00","17,672.30","17.64M","-0.32"
"May 22, 2014","17,816.75","17,723.15","17,882.35","17,622.70","16.37M","1.05"
"May 21, 2014","17,632.15","17,533.50","17,668.65","17,516.95","16.82M","0.47"
"May 20, 2014","17,549.80","17,577.65","17,700.95","17,356.40","18.40M","0.65"
"May 19, 2014","17,436.55","18,306.00","18,306.00","17,389.45","29.53M","-3.88"
"May 16, 2014","18,140.55","18,629.50","19,215.10","17,976.30","37.48M","-2.00"
"May 15, 2014","18,510.80","18,433.50","18,570.05","18,393.00","14.25M","0.45"
"May 14, 2014","18,427.00","18,288.90","18,545.00","18,272.50","14.80M","0.91"
"May 13, 2014","18,261.20","18,158.75","18,369.50","18,126.60","18.84M","0.86"
"May 12, 2014","18,106.35","17,626.85","18,132.45","17,626.85","15.24M","2.68"
"May 09, 2014","17,633.30","17,511.30","17,751.80","17,469.80","12.38M","0.81"
"May 08, 2014","17,491.45","17,655.65","17,705.75","17,447.75","11.86M","-0.87"
"May 07, 2014","17,645.10","17,705.50","17,799.60","17,606.40","11.30M","-0.37"
"May 06, 2014","17,709.95","17,685.85","17,857.30","17,683.00","10.47M","0.41"
"May 05, 2014","17,637.95","17,538.50","17,702.40","17,538.50","9.16M","0.57"
"May 02, 2014","17,538.10","17,611.05","17,647.10","17,517.95","8.49M","-0.20"
"Apr 30, 2014","17,573.25","17,565.15","17,726.45","17,465.60","13.98M","0.09"
"Apr 29, 2014","17,557.10","17,678.20","17,681.35","17,529.65","13.16M","-0.89"
"Apr 28, 2014","17,715.50","17,842.50","17,842.50","17,615.50","14.40M","-0.38"
"Apr 25, 2014","17,783.55","18,186.95","18,186.95","17,752.50","12.58M","-2.08"
"Apr 23, 2014","18,161.35","18,151.00","18,194.40","18,036.25","18.42M","0.32"
"Apr 22, 2014","18,104.20","18,180.50","18,199.45","18,041.35","10.81M","-0.45"
"Apr 21, 2014","18,186.80","18,214.25","18,315.55","18,058.35","11.78M","-0.30"
"Apr 17, 2014","18,241.40","18,023.25","18,257.10","17,906.85","16.70M","1.43"
"Apr 16, 2014","17,983.35","17,874.40","18,065.15","17,874.40","10.87M","0.70"
"Apr 15, 2014","17,858.45","17,898.25","17,976.40","17,664.15","13.09M","0.23"
"Apr 11, 2014","17,817.60","17,809.25","17,861.00","17,735.00","14.49M","-0.29"
"Apr 10, 2014","17,868.95","17,969.95","17,989.50","17,816.85","14.56M","-0.46"
"Apr 09, 2014","17,951.80","17,848.15","18,005.85","17,751.95","14.66M","0.69"
"Apr 07, 2014","17,828.40","17,824.55","17,876.45","17,611.55","15.98M","0.02"
"Apr 04, 2014","17,824.50","17,940.35","17,982.75","17,780.55","14.60M","-0.37"
"Apr 03, 2014","17,889.90","17,816.95","17,949.30","17,693.55","14.26M","0.38"
"Apr 02, 2014","17,821.70","18,153.60","18,155.75","17,676.60","26.82M","-1.55"
"Apr 01, 2014","18,102.30","18,119.20","18,131.25","17,856.45","16.67M","0.09"
"Mar 31, 2014","18,085.25","18,230.35","18,290.60","17,939.35","16.24M","-0.58"
"Mar 28, 2014","18,191.10","18,250.25","18,250.25","17,979.70","14.36M","0.09"
"Mar 27, 2014","18,175.30","18,093.15","18,257.30","18,010.50","26.50M","0.50"
"Mar 26, 2014","18,085.05","18,224.60","18,235.10","17,924.55","16.03M","-0.69"
"Mar 25, 2014","18,209.80","18,041.15","18,244.85","18,041.15","12.09M","0.67"
"Mar 24, 2014","18,088.60","18,000.40","18,179.30","17,978.80","11.67M","0.51"
"Mar 22, 2014","17,996.70","17,984.35","18,028.55","17,950.90","675.00K","0.02"
"Mar 21, 2014","17,993.30","17,958.50","18,033.30","17,845.75","16.23M","0.59"
"Mar 20, 2014","17,888.40","17,913.80","17,935.15","17,775.35","12.59M","-0.32"
"Mar 19, 2014","17,945.70","17,780.35","17,957.00","17,776.85","11.68M","1.09"
"Mar 18, 2014","17,752.90","17,520.70","17,797.25","17,449.90","13.74M","1.93"
"Mar 14, 2014","17,416.00","17,305.50","17,448.95","17,185.75","9.44M","0.37"
"Mar 13, 2014","17,352.05","17,321.55","17,508.70","17,304.30","8.79M","0.30"
"Mar 12, 2014","17,299.35","17,094.00","17,385.15","17,094.00","13.17M","1.32"
"Mar 11, 2014","17,074.55","17,120.80","17,158.45","16,892.30","11.98M","-0.24"
"Mar 10, 2014","17,116.05","17,130.35","17,188.75","17,053.75","12.46M","-0.43"
"Mar 07, 2014","17,190.55","17,026.20","17,232.75","16,964.15","19.21M","0.62"
"Mar 06, 2014","17,084.45","17,039.50","17,102.65","16,958.40","10.74M","0.27"
"Mar 05, 2014","17,038.90","17,009.40","17,065.45","16,919.40","9.71M","0.41"
"Mar 04, 2014","16,969.80","16,880.25","17,047.90","16,819.45","12.40M","0.79"
"Mar 03, 2014","16,837.05","16,859.80","16,932.10","16,786.80","11.91M","-0.05"
"Feb 28, 2014","16,845.70","16,780.10","16,996.60","16,780.10","16.55M","-0.13"
"Feb 26, 2014","16,867.80","16,714.45","16,904.80","16,705.80","14.56M","1.07"
"Feb 25, 2014","16,688.60","16,609.50","16,732.70","16,609.50","6.79M","0.35"
"Feb 24, 2014","16,630.20","16,510.60","16,648.30","16,500.95","5.84M","0.45"
"Feb 21, 2014","16,556.35","16,414.40","16,567.60","16,388.65","9.31M","1.35"
"Feb 20, 2014","16,336.10","16,448.45","16,495.60","16,320.00","8.60M","-1.00"
"Feb 19, 2014","16,500.70","16,543.05","16,586.00","16,482.75","6.21M","-0.03"
"Feb 18, 2014","16,505.65","16,561.00","16,648.40","16,478.75","8.04M","-0.39"
"Feb 17, 2014","16,569.50","16,603.20","16,650.45","16,500.05","6.47M","-0.04"
"Feb 14, 2014","16,575.35","16,525.05","16,599.95","16,387.60","8.20M","0.58"
"Feb 13, 2014","16,479.50","16,685.80","16,768.10","16,418.25","7.62M","-1.10"
"Feb 12, 2014","16,663.20","16,839.50","16,867.45","16,631.85","13.34M","-0.84"
"Feb 11, 2014","16,803.90","16,803.05","16,873.40","16,744.65","10.63M","-0.14"
"Feb 10, 2014","16,827.55","16,824.10","16,907.05","16,735.30","9.55M","-0.15"
"Feb 07, 2014","16,852.75","17,019.10","17,019.10","16,770.70","13.59M","-0.43"
"Feb 06, 2014","16,925.75","16,727.60","16,952.25","16,614.20","15.35M","1.48"
"Feb 05, 2014","16,679.40","16,770.30","16,829.20","16,600.50","13.04M","-1.01"
"Feb 04, 2014","16,849.75","16,633.25","16,871.00","16,541.25","17.27M","0.84"
"Feb 03, 2014","16,709.90","16,793.20","16,879.25","16,696.95","11.06M","-0.90"
"Jan 31, 2014","16,861.20","16,784.60","16,876.95","16,719.80","13.82M","0.58"
"Jan 30, 2014","16,763.35","16,740.00","16,797.75","16,509.30","21.37M","-0.84"
"Jan 29, 2014","16,904.90","16,936.95","16,996.70","16,877.90","13.27M","0.03"
"Jan 28, 2014","16,899.85","16,841.85","16,942.30","16,622.10","20.44M","0.43"
"Jan 27, 2014","16,826.70","16,731.05","16,880.65","16,654.75","15.52M","-0.35"
"Jan 24, 2014","16,886.45","17,056.15","17,143.25","16,837.90","12.72M","-1.33"
"Jan 23, 2014","17,113.85","17,036.50","17,158.20","16,984.85","15.25M","0.23"
"Jan 22, 2014","17,074.05","17,078.00","17,088.85","16,872.40","22.19M","-0.08"
"Jan 21, 2014","17,088.50","17,135.55","17,192.70","17,061.10","12.38M","-0.20"
"Jan 20, 2014","17,122.00","16,923.30","17,137.45","16,850.10","12.90M","1.17"
"Jan 17, 2014","16,923.85","16,958.05","17,022.20","16,855.60","13.81M","-0.11"
"Jan 16, 2014","16,942.05","17,086.55","17,158.60","16,864.60","10.11M","-0.85"
"Jan 15, 2014","17,087.10","16,969.30","17,108.30","16,836.05","11.99M","0.85"
"Jan 14, 2014","16,942.75","17,005.35","17,147.75","16,923.70","10.17M","-0.28"
"Jan 13, 2014","16,990.75","17,003.85","17,088.20","16,928.35","10.12M","0.12"
"Jan 10, 2014","16,969.70","16,818.85","17,072.90","16,685.30","12.35M","1.34"
"Jan 09, 2014","16,745.35","16,834.60","16,834.60","16,668.75","9.67M","-0.54"
"Jan 08, 2014","16,837.00","16,835.30","16,871.55","16,734.75","10.24M","0.21"
"Jan 07, 2014","16,801.20","16,847.45","16,892.25","16,691.90","9.75M","-0.09"
"Jan 06, 2014","16,816.50","16,805.75","16,851.25","16,730.85","10.92M","0.29"
"Jan 03, 2014","16,768.40","16,712.50","16,807.40","16,571.60","13.51M","0.29"
"Jan 02, 2014","16,719.60","17,036.60","17,159.15","16,703.00","9.51M","-1.94"
"Jan 01, 2014","17,050.45","17,054.60","17,109.10","17,031.60","4.73M","0.15"
"Dec 31, 2013","17,024.10","17,066.95","17,080.10","16,966.45","8.59M","0.02"
"Dec 30, 2013","17,020.15","16,977.25","17,067.20","16,908.90","10.00M","0.26"
"Dec 27, 2013","16,975.75","16,894.35","17,021.80","16,874.85","11.96M","0.72"
"Dec 26, 2013","16,853.65","16,829.90","16,937.15","16,802.50","25.69M","0.25"
"Dec 24, 2013","16,811.95","16,841.60","16,867.95","16,779.55","11.00M","0.00"
"Dec 23, 2013","16,811.35","16,677.40","16,861.70","16,677.40","13.43M","0.36"
"Dec 20, 2013","16,750.70","16,638.30","16,775.85","16,500.70","20.86M","0.80"
"Dec 19, 2013","16,617.00","16,740.45","16,763.20","16,510.90","13.87M","-0.35"
"Dec 18, 2013","16,675.20","16,611.90","16,704.45","16,547.40","14.40M","0.38"
"Dec 17, 2013","16,612.20","16,582.20","16,631.65","16,490.70","11.97M","0.67"
"Dec 16, 2013","16,501.85","16,600.75","16,636.00","16,413.10","9.16M","-0.73"
"Dec 13, 2013","16,622.95","16,656.05","16,706.45","16,558.45","10.79M","-0.55"
"Dec 12, 2013","16,714.15","16,818.90","16,880.00","16,685.15","10.43M","-0.68"
"Dec 11, 2013","16,829.15","16,716.60","16,858.45","16,716.60","13.30M","0.63"
"Dec 10, 2013","16,724.15","16,568.75","16,752.80","16,568.75","19.29M","0.92"
"Dec 09, 2013","16,571.00","16,763.45","16,784.85","16,506.90","13.92M","0.40"
"Dec 06, 2013","16,505.45","16,505.25","16,594.30","16,472.10","16.83M","0.22"
"Dec 05, 2013","16,469.45","16,799.20","16,857.40","16,445.50","17.67M","-1.04"
"Dec 04, 2013","16,643.30","16,874.95","16,891.85","16,614.80","11.45M","-1.44"
"Dec 03, 2013","16,886.80","17,029.95","17,029.95","16,862.15","12.75M","-0.74"
"Dec 02, 2013","17,013.50","17,036.35","17,098.75","16,949.15","10.29M","0.06"
"Nov 29, 2013","17,004.00","16,766.05","17,044.50","16,766.05","11.16M","1.42"
"Nov 28, 2013","16,765.85","16,808.25","16,857.10","16,698.75","18.76M","0.20"
"Nov 27, 2013","16,732.45","16,577.40","16,773.65","16,577.40","15.00M","0.76"
"Nov 26, 2013","16,606.40","16,745.45","16,770.30","16,558.05","36.86M","-0.94"
"Nov 25, 2013","16,763.55","16,541.90","16,794.65","16,522.80","13.23M","2.12"
"Nov 22, 2013","16,414.80","16,590.90","16,653.95","16,366.90","16.06M","-0.58"
"Nov 21, 2013","16,509.75","16,764.30","16,780.55","16,471.95","16.69M","-1.86"
"Nov 20, 2013","16,823.15","16,976.90","17,055.50","16,793.90","18.30M","-0.91"
"Nov 19, 2013","16,976.90","17,074.65","17,088.95","16,934.70","13.56M","-0.49"
"Nov 18, 2013","17,059.65","16,668.70","17,093.20","16,668.70","19.58M","2.79"
"Nov 14, 2013","16,596.55","16,507.60","16,726.00","16,507.60","13.16M","0.32"
"Nov 13, 2013","16,543.40","16,727.70","16,735.50","16,510.05","23.05M","-1.10"
"Nov 12, 2013","16,727.10","16,685.95","16,797.65","16,648.85","12.04M","0.68"
"Nov 11, 2013","16,614.35","16,803.65","16,852.30","16,591.35","16.39M","-1.31"
"Nov 08, 2013","16,835.50","16,913.25","16,978.40","16,779.45","17.54M","-0.41"
"Nov 07, 2013","16,904.25","16,968.05","17,141.70","16,839.30","16.14M","-0.27"
"Nov 06, 2013","16,949.75","17,045.20","17,136.35","16,931.05","16.14M","-0.53"
"Nov 05, 2013","17,040.25","17,402.65","17,429.00","17,016.45","24.86M","-2.64"
"Nov 03, 2013","17,503.00","17,500.45","17,530.80","17,480.50","993.00K","0.67"
"Nov 01, 2013","17,385.80","17,529.60","17,618.70","17,353.20","17.77M","-1.31"
"Oct 31, 2013","17,617.00","17,498.50","17,663.95","17,456.10","22.16M","0.28"
"Oct 30, 2013","17,568.20","17,435.15","17,583.00","17,321.05","18.42M","1.18"
"Oct 29, 2013","17,363.95","17,244.80","17,485.35","17,120.50","20.06M","0.55"
"Oct 28, 2013","17,268.90","17,695.20","17,705.00","17,219.15","23.56M","-2.57"
"Oct 25, 2013","17,723.95","17,942.65","17,998.20","17,593.45","18.14M","-0.92"
